,chunk_id,text,level,likes,score,parent_id,combined_score,full_context
206,7376124930347339054,best $34 i ever spent 🤣 ALSO I FORGOT TO MENTION IT’S HEATED !! #creatorsearchinsights #neckmassager #tiktokshopsummersale #TikTokMadeMeBuyIt #backmassager ,post,8662.0,0.48100698,,87.10100698000001,best $34 i ever spent 🤣 ALSO I FORGOT TO MENTION IT’S HEATED !! #creatorsearchinsights #neckmassager #tiktokshopsummersale #TikTokMadeMeBuyIt #backmassager 
316,7371882616112352544,SPEND ALL DAY ON YOIR FEET? THIS IS WHAT YOU NEED!! #utilitymassage #sportsmassage #massage #footmassage #feetcare #footmassager #sorelegs #calfmassage #legmassage #tightfeet #sorefeet ,post,8183.0,0.388374537,,82.218374537,SPEND ALL DAY ON YOIR FEET? THIS IS WHAT YOU NEED!! #utilitymassage #sportsmassage #massage #footmassage #feetcare #footmassager #sorelegs #calfmassage #legmassage #tightfeet #sorefeet 
23,7394259764575882526,You deserve a neck massage #shiatsu #neckmassager #massager #stress #neck #ttshop #tiktok #mom #men #women #relax #sale #freeshipping #staygrounded #foryou ,post,7579.0,0.670845389,,76.460845389,You deserve a neck massage #shiatsu #neckmassager #massager #stress #neck #ttshop #tiktok #mom #men #women #relax #sale #freeshipping #staygrounded #foryou 
297,7405071141385112863,Nahhh this is crazy! 😭😭 ima have it right above cause this feels so good!!!!  #footmassage #footmassager #relaxing #giftideas #tiktokfinds #tiktokshopping #fypage #fypシ゚viral ,post,7200.0,0.404064178,,72.404064178,Nahhh this is crazy! 😭😭 ima have it right above cause this feels so good!!!!  #footmassage #footmassager #relaxing #giftideas #tiktokfinds #tiktokshopping #fypage #fypシ゚viral 
203,7341504615743065349,"رتحتها من الوجايع الكل 😍 ياسر فرحت بها 🥰 Feha 8 modes et 19 niveaux: il existe différents niveaux d'intensité pour chaque mode (tapotement, massage, massage, compression, tapotement, pétrissage, entraînement, mise en forme) les utilisateurs peuvent choisir différentes intensités selon les besoins individuels. Aide à soulager la fatigue, à détendre les muscles, à améliorer la circulation sanguine et à brûler les graisses. Contrairement aux appareils de massage généraux existants qui ne frottent que l'extérieur des muscles, le masseur est également utilisé pour stimuler l'intérieur des muscles afin d'améliorer efficacement la circulation sanguine pour une récupération rapide de la fatigue. Petite taille, léger, facile à transporter et à ranger. #tunisia🇹🇳 #rhumatisme #arthrose #massagetherapy #massagetunisie #minimassager #massagebody #neckmassager #backpain #neckpaintreatment ",post,6950.0,0.484797388,,69.984797388,"رتحتها من الوجايع الكل 😍 ياسر فرحت بها 🥰 Feha 8 modes et 19 niveaux: il existe différents niveaux d'intensité pour chaque mode (tapotement, massage, massage, compression, tapotement, pétrissage, entraînement, mise en forme) les utilisateurs peuvent choisir différentes intensités selon les besoins individuels. Aide à soulager la fatigue, à détendre les muscles, à améliorer la circulation sanguine et à brûler les graisses. Contrairement aux appareils de massage généraux existants qui ne frottent que l'extérieur des muscles, le masseur est également utilisé pour stimuler l'intérieur des muscles afin d'améliorer efficacement la circulation sanguine pour une récupération rapide de la fatigue. Petite taille, léger, facile à transporter et à ranger. #tunisia🇹🇳 #rhumatisme #arthrose #massagetherapy #massagetunisie #minimassager #massagebody #neckmassager #backpain #neckpaintreatment "
276,7358848585947041030,"Portable Foot massage perfect sa muscle pain at marelax ang paa, legs and thigh #fyp #portablemassage #massage #massagetherapy #relax #footmassage #footmassager #relaxing ",post,6687.0,0.427394032,,67.297394032,"Portable Foot massage perfect sa muscle pain at marelax ang paa, legs and thigh #fyp #portablemassage #massage #massagetherapy #relax #footmassage #footmassager #relaxing "
149,7372285087565499691,#kneepain #kneeinjury #massagetherapy #massager #neckmassager #wellness #runnerstiktok ,post,6620.0,0.553355813,,66.753355813,#kneepain #kneeinjury #massagetherapy #massager #neckmassager #wellness #runnerstiktok 
219,7365679758698368298,Replying to @WalkingOnSunshine its a YES for me on the feet #neckmassager #tiktokshopmothersday #mothersdaygift #giftsformom #massagetherapy #footmassage ,post,6582.0,0.470867574,,66.290867574,Replying to @WalkingOnSunshine its a YES for me on the feet #neckmassager #tiktokshopmothersday #mothersdaygift #giftsformom #massagetherapy #footmassage 
83,7388549755439222049,"The PERFECT gift for anyone who uses a phone, computer or is stressed!  #massage #massager #neckmassager #massagetherapy #shouldermassage ",post,6405.0,0.608412266,,64.658412266,"The PERFECT gift for anyone who uses a phone, computer or is stressed!  #massage #massager #neckmassager #massagetherapy #shouldermassage "
115,7354479449770937643,"If you struggle with back or neck issues or even feet issues, this massager is a lifesaver!  my neck is so hurt right now, but this is truly saving my life at the moment!! This heated neck massager is half off and free shipping so if you deal with neck and back issues, I highly recommend you get yourself one of these!! #s#shiatsus#shiatsumassagern#neckpainn#neckmessagerm#messagerh#heatedneckmassager",post,6146.0,0.579956353,,62.039956353,"If you struggle with back or neck issues or even feet issues, this massager is a lifesaver!  my neck is so hurt right now, but this is truly saving my life at the moment!! This heated neck massager is half off and free shipping so if you deal with neck and back issues, I highly recommend you get yourself one of these!! #s#shiatsus#shiatsumassagern#neckpainn#neckmessagerm#messagerh#heatedneckmassager"
58,7385279929174297899,I will be bringing this massager with me to work for the rest of my life. #fyp #summerstyle #neckmassage #neckmassager #relaxtime #SelfCare #massagetherapy #tiredmom #momtok ,post,6046.0,0.625776947,,61.085776947,I will be bringing this massager with me to work for the rest of my life. #fyp #summerstyle #neckmassage #neckmassager #relaxtime #SelfCare #massagetherapy #tiredmom #momtok 
254,7400635937744637230,The best Massage machine ever ❤️😂 #طعميه_أوبح #massage #footmassage #shiatsu #footmassager #feetcare #footpainrelief #fypシ゚viral #viral ,post,5721.0,0.444392651,,57.654392651,The best Massage machine ever ❤️😂 #طعميه_أوبح #massage #footmassage #shiatsu #footmassager #feetcare #footpainrelief #fypシ゚viral #viral 
32,7370706269411216648,This $33 neck massager is so so strong and really helps to loosen the muscles that are tight and it relieves me from any kind of pain! I love it! And this always solds out!! #neckmassage #neckmassager #neckman #neckpain #neckpainrelief #neckpaintreatment #neckpainchiropractic #fyp #neckcrack #neckpainsucks #neckexercise #massager #massagerelax #massagerelaxant #viral #massageroutine #massagetherapist #createtowin #CapCut ,post,5667.0,0.657239079,,57.327239079,This $33 neck massager is so so strong and really helps to loosen the muscles that are tight and it relieves me from any kind of pain! I love it! And this always solds out!! #neckmassage #neckmassager #neckman #neckpain #neckpainrelief #neckpaintreatment #neckpainchiropractic #fyp #neckcrack #neckpainsucks #neckexercise #massager #massagerelax #massagerelaxant #viral #massageroutine #massagetherapist #createtowin #CapCut 
101,7376650239907826976,"Episode 10: Super Relaxing Neck,Chest Massage #headspa #neckmassage #chest #massage #relaxing #foryou #foryoupage ",post,5571.0,0.589549363,,56.299549363000004,"Episode 10: Super Relaxing Neck,Chest Massage #headspa #neckmassage #chest #massage #relaxing #foryou #foryoupage "
191,7345858375999147271,Amma🙈Model Of The Day❤️🤣ONLY RM 35.xx😱‼️ Peeps Get Yourself This Mini All-In One Massager In The YellowBag🤩It’s Highly Recommended & High Quality With Reasonable Price🤩‼️ #amma #dimplemovin #TikTokShop #viralvideo #massager #trending #qualityproducts #footmassager #neckmassager #movinsversion #movinehhh #malaysian #supportme #honestreview ,post,5524.0,0.503517389,,55.743517389000004,Amma🙈Model Of The Day❤️🤣ONLY RM 35.xx😱‼️ Peeps Get Yourself This Mini All-In One Massager In The YellowBag🤩It’s Highly Recommended & High Quality With Reasonable Price🤩‼️ #amma #dimplemovin #TikTokShop #viralvideo #massager #trending #qualityproducts #footmassager #neckmassager #movinsversion #movinehhh #malaysian #supportme #honestreview 
165,7383830524831337734,No esperes más para darte un buen masaje en el cuello con este masajeador. #Valencia #Caracas #venezuela #maracay #vinotinto#spa #parati ,post,5327.0,0.530683279,,53.800683279000005,No esperes más para darte un buen masaje en el cuello con este masajeador. #Valencia #Caracas #venezuela #maracay #vinotinto#spa #parati 
59,7388646515188829473,Best Neck Massage on Young Customer 😴🔥 #asmr #massage #barber #head #youngbarber #asmrmassage #sleep #neckmassage ,post,5161.0,0.623498082,,52.233498082,Best Neck Massage on Young Customer 😴🔥 #asmr #massage #barber #head #youngbarber #asmrmassage #sleep #neckmassage 
60,7373597035879992593,Gusto mo magpamassage pero magastos? Bat di mo subukan ang Bomidi MP2 Neck Massager! #neckmassage #massage #spa #bomidi #bomidimp2,post,5128.0,0.622789085,,51.902789085,Gusto mo magpamassage pero magastos? Bat di mo subukan ang Bomidi MP2 Neck Massager! #neckmassage #massage #spa #bomidi #bomidimp2
108,7376115130502794538,"This thing is the truth! Helps neck, back, foot and shoulder pain really well. Grab now while it’s still at a big discount.  #neckpainrelief #neckpainrelief #backpain #backpainrelief #neckpain #neckmassage #neckmassager #relax #relaxation #painrelief #shoulderpain #massage #massager #massagegun ",post,5088.0,0.58449769,,51.46449769,"This thing is the truth! Helps neck, back, foot and shoulder pain really well. Grab now while it’s still at a big discount.  #neckpainrelief #neckpainrelief #backpain #backpainrelief #neckpain #neckmassage #neckmassager #relax #relaxation #painrelief #shoulderpain #massage #massager #massagegun "
62,7399495350534327594,If you have tension in your neck and back you can't afford not to buy this!  #neckmassager #neckmassage #shiatsu #shiatsumassage #sciaticarelief #sciaticapain #SelfCare #stress #StressRelief #tension #tiktokshopfinds #massage #massager ,post,5028.0,0.622584045,,50.902584045,If you have tension in your neck and back you can't afford not to buy this!  #neckmassager #neckmassage #shiatsu #shiatsumassage #sciaticarelief #sciaticapain #SelfCare #stress #StressRelief #tension #tiktokshopfinds #massage #massager 
395,7358002914482228486,Beauty Parlour Chair Brand New  #parlour #tiktokshortfilm #furnituredesign #saloon #fyp #viralvideo #viral #fypシ #furnituremaker #foryou #barber #trending #foryoupage #spa #footmassager #iran #plastine🇵🇸 ,post,5042.0,0.327967912,,50.747967912,Beauty Parlour Chair Brand New  #parlour #tiktokshortfilm #furnituredesign #saloon #fyp #viralvideo #viral #fypシ #furnituremaker #foryou #barber #trending #foryoupage #spa #footmassager #iran #plastine🇵🇸 
95,7369473554921868586,You can't afford not to buy this massager!! #tiktokshopfinds #StressRelief #fyp #dailydeals #heat #massage #relax #massager #neckmassage #neckmassager #relief #stress #massage #tiktokdeals #tiktokmadebuyit #tiktokshopdeals #TikTokShop #viral #TTSACL ,post,4930.0,0.593486071,,49.893486071000005,You can't afford not to buy this massager!! #tiktokshopfinds #StressRelief #fyp #dailydeals #heat #massage #relax #massager #neckmassage #neckmassager #relief #stress #massage #tiktokdeals #tiktokmadebuyit #tiktokshopdeals #TikTokShop #viral #TTSACL 
64,7391412095989878024,We deserve this kind of kneading neck massager🥹✨  thanks to @Bomidi 🫶❤️ check this out!  #bomidi #massage #bomidimassager #neckmassager #shouldermassager #kneadingneckmassager #fyp #foryou ,post,4889.0,0.620874763,,49.510874763000004,We deserve this kind of kneading neck massager🥹✨  thanks to @Bomidi 🫶❤️ check this out!  #bomidi #massage #bomidimassager #neckmassager #shouldermassager #kneadingneckmassager #fyp #foryou 
199,7353843680400182571,Mann shes truly a character 😂😂 she will not let me use it so i guess i will be buying one for me. #neckmassager #fypシ #viraltiktok ,post,4653.0,0.490981638,,47.020981638,Mann shes truly a character 😂😂 she will not let me use it so i guess i will be buying one for me. #neckmassager #fypシ #viraltiktok 
249,7397798818948992287,My baby is home thank you Jesus!! 🙌🏽🙏🏽 guys This foot massager is no joke! #footmassager #peace #selflove #massager #fyp ,post,4633.0,0.446083665,,46.776083665,My baby is home thank you Jesus!! 🙌🏽🙏🏽 guys This foot massager is no joke! #footmassager #peace #selflove #massager #fyp 
26,7358858279369313578,"Say Goodbye to Neck Tension: Testing Out the Latest Neck Massager Innovation! @GlowLuxeBeauté  #glowluxebeaute#fyp#gift#tiktokshopfinds#neckmassager#massage#SelfCare#neckpainrelief#TikTokMadeMeBuyIt#momlife#viral##TikTokShopMothersDay ,etc.",post,4582.0,0.666178584,,46.486178584,"Say Goodbye to Neck Tension: Testing Out the Latest Neck Massager Innovation! @GlowLuxeBeauté  #glowluxebeaute#fyp#gift#tiktokshopfinds#neckmassager#massage#SelfCare#neckpainrelief#TikTokMadeMeBuyIt#momlife#viral##TikTokShopMothersDay ,etc."
235,7370880196053929246,Shiatsu Foot Massager omg kati aananda aaune ma jastai dherai khutta dukhne khutta farkane manxe ko lagi best 👌#foryou #sushilohani #shiatsumassager #footmassager ,post,4582.0,0.455960572,,46.275960572,Shiatsu Foot Massager omg kati aananda aaune ma jastai dherai khutta dukhne khutta farkane manxe ko lagi best 👌#foryou #sushilohani #shiatsumassager #footmassager 
357,7399204947809553680,Replying to @ann Bunso will try her best to spoil you mama and papa🥺🫶🤍 Deserved niyo ng foot massager.  #Footmassager #Footandlegmassager #Massager #viral ,post,4506.0,0.363143384,,45.423143384,Replying to @ann Bunso will try her best to spoil you mama and papa🥺🫶🤍 Deserved niyo ng foot massager.  #Footmassager #Footandlegmassager #Massager #viral 
261,7358617842113318190,If you’re an LMT or  aesthetician this is the set uppp!!!🤞🏼 Everything is amazon or target 🤍 ##massage##massagetable##aesthetician##deeptissuemassage##columbusmassagetherapist##sportsmassage##massagetips##massagebusiness,post,4488.0,0.435961276,,45.315961276,If you’re an LMT or  aesthetician this is the set uppp!!!🤞🏼 Everything is amazon or target 🤍 ##massage##massagetable##aesthetician##deeptissuemassage##columbusmassagetherapist##sportsmassage##massagetips##massagebusiness
232,7346889833320631558,4-head massage and relaxation fascia gun! #fascialgun #relax #physicalexercise ,post,4451.0,0.459173977,,44.969173977,4-head massage and relaxation fascia gun! #fascialgun #relax #physicalexercise 
138,7374885314327825706,This is literally the definition of a run dont walk situation. #backmassager #neckmassager #shouldermassager #relaxing #TikTokMadeMeBuyIt #flashsale #viral #trending #fypage #rundontwalk ,post,4429.0,0.559785545,,44.849785544999996,This is literally the definition of a run dont walk situation. #backmassager #neckmassager #shouldermassager #relaxing #TikTokMadeMeBuyIt #flashsale #viral #trending #fypage #rundontwalk 
36,7382371424096488750,They didn't say the neck and body massager would do this! #shiatsu #neckmassager #neckmassage #neckmassagers #relief #sciaticarelief #stress #tiktokdeals #shouldermassage #shouldermassager #massagetherapy #backmassage ,post,4273.0,0.650788069,,43.380788069000005,They didn't say the neck and body massager would do this! #shiatsu #neckmassager #neckmassage #neckmassagers #relief #sciaticarelief #stress #tiktokdeals #shouldermassage #shouldermassager #massagetherapy #backmassage 
188,7388703947646635270,Massage FLOW is key. Extending your movement down the neck and chest keeps everything feeling intentional and thorough. 🫶🏻💫 #massageflow #facialmassage #esthetician #massagetechnique #estheticiantiktok #estheticiantips ,post,4190.0,0.508713603,,42.408713602999995,Massage FLOW is key. Extending your movement down the neck and chest keeps everything feeling intentional and thorough. 🫶🏻💫 #massageflow #facialmassage #esthetician #massagetechnique #estheticiantiktok #estheticiantips 
273,7374704001469730053,Ang mura na kaya bumili kna ng marelax ka naman at parents mo #footmassager #footmassage #seo #fyp #foryou #video ,post,4106.0,0.429473191,,41.489473191,Ang mura na kaya bumili kna ng marelax ka naman at parents mo #footmassager #footmassage #seo #fyp #foryou #video 
133,7341140019345640735,This right herrrre one of my most priced possessions😭😭😭 #neckmassager #backmassager #tiktokshopping #massager #CapCut ,post,4036.0,0.56347084,,40.92347084,This right herrrre one of my most priced possessions😭😭😭 #neckmassager #backmassager #tiktokshopping #massager #CapCut 
205,7343438531005566210,Foot massager😍 #fyp #massager #footpain #footmassager ,post,3970.0,0.482904196,,40.182904196,Foot massager😍 #fyp #massager #footpain #footmassager 
308,7393518377500822791,this is ur sign ✨ #footmassage #legmassage #footmassager ,post,3861.0,0.397061884,,39.007061884,this is ur sign ✨ #footmassage #legmassage #footmassager 
88,7383329169012297003,Go get right ‼️ @KNQZE #KNQZE #neckmassager ,post,3509.0,0.6029737,,35.6929737,Go get right ‼️ @KNQZE #KNQZE #neckmassager 
160,7349236363142778155,i was so relaxed 🤣 best purchase ever👏🏼  • • • #colorsofspring #tiktokspringsale #neckmassager #backmassager #heatedmassager #body #StressRelief #massager #massagetherapy #tiktokmademebuylt #TikTokShop ,post,3484.0,0.533491194,,35.373491194,i was so relaxed 🤣 best purchase ever👏🏼  • • • #colorsofspring #tiktokspringsale #neckmassager #backmassager #heatedmassager #body #StressRelief #massager #massagetherapy #tiktokmademebuylt #TikTokShop 
120,7359025716379290923,Discovering the Magic of Neck Massagers: Watch Until the End for the Surprising Effect! @GlowLuxeBeauté  #glowluxebeaute#fyp#gift#tiktokshopfinds #neckmassager#massage#SelfCare#neckpainrelief#TikTokMadeMeBuyIt#momlife#viral# #TikTokShopMothersDay ,post,3373.0,0.576970339,,34.306970339,Discovering the Magic of Neck Massagers: Watch Until the End for the Surprising Effect! @GlowLuxeBeauté  #glowluxebeaute#fyp#gift#tiktokshopfinds #neckmassager#massage#SelfCare#neckpainrelief#TikTokMadeMeBuyIt#momlife#viral# #TikTokShopMothersDay 
142,7394678533060185375,Replying to @Destiny D Alexander ONLY $20 GET YOURS NOW! #backmassager #neckmassager #backpain #backpainrelief #neckpain #neckpainrelief #FYP ,post,3323.0,0.555897176,,33.785897176000006,Replying to @Destiny D Alexander ONLY $20 GET YOURS NOW! #backmassager #neckmassager #backpain #backpainrelief #neckpain #neckpainrelief #FYP 
114,7381683592725810474,Thank you @KNQZE #knqze #neckmassager #fypシ゚viral #couple ,post,3313.0,0.582215548,,33.712215548,Thank you @KNQZE #knqze #neckmassager #fypシ゚viral #couple 
57,7356391567919189291,Replying to @Kareen You Need To Take Advantage Of This Neck Massager  • • #neck #back #shoulder #neckmassager #backmassager #shouldermassager #massage #massager #neckmassage #backmassage #shouldermassage #TikTokShop #ttshop #TikTokMadeMeBuyIt #shopping #stress ,post,3199.0,0.626131594,,32.616131594,Replying to @Kareen You Need To Take Advantage Of This Neck Massager  • • #neck #back #shoulder #neckmassager #backmassager #shouldermassager #massage #massager #neckmassage #backmassage #shouldermassage #TikTokShop #ttshop #TikTokMadeMeBuyIt #shopping #stress 
92,7345578013569879338,My sister’s reaction to the viral back and neck massager from the tiktok shop! #electricmassager #massager #neckmassager #backmassager #shouldermassager #massage #massagetherapy #neckmassage #backmassage #SelfCare #TikTokShop #tiktokshopfinds ,post,3068.0,0.59798038,,31.27798038,My sister’s reaction to the viral back and neck massager from the tiktok shop! #electricmassager #massager #neckmassager #backmassager #shouldermassager #massage #massagetherapy #neckmassage #backmassage #SelfCare #TikTokShop #tiktokshopfinds 
172,7355803949728927018,10/10 I Do Recommend ✅ Feel To Good #TikTokMadeMeBuyIt #neckmassager #backmassager #shiatsumassage #TikTokShop #buyitnow #SelfCare #fyp ,post,3045.0,0.523700595,,30.973700595,10/10 I Do Recommend ✅ Feel To Good #TikTokMadeMeBuyIt #neckmassager #backmassager #shiatsumassage #TikTokShop #buyitnow #SelfCare #fyp 
82,7360023294830972202,Face massager is a killer for double chin #facemassager #neckmassager #fyp #TikTokShop ,post,2948.0,0.609186411,,30.089186411,Face massager is a killer for double chin #facemassager #neckmassager #fyp #TikTokShop 
163,7388374712180690207,"I love the fact you can really see a product in action before buying it on tiktok. I have horrible tension headages, yall know the stress is real over here. Lol. This thing is intense, tension and knots dont stand a chance! #tiktok #viral #neckpain #knots #tensionheadache #review #neckmassager #StressRelief #relief #stressedout #loveit #break #peace #relax ",post,2899.0,0.532367289,,29.522367289,"I love the fact you can really see a product in action before buying it on tiktok. I have horrible tension headages, yall know the stress is real over here. Lol. This thing is intense, tension and knots dont stand a chance! #tiktok #viral #neckpain #knots #tensionheadache #review #neckmassager #StressRelief #relief #stressedout #loveit #break #peace #relax "
126,7391764314568330516,Sarap nito after gym or tiring day from work😮‍💨 #neckmassager #bomidi #ezbasket #relaxing ,post,2862.0,0.568891168,,29.188891168,Sarap nito after gym or tiring day from work😮‍💨 #neckmassager #bomidi #ezbasket #relaxing 
66,7395386857116290337,"Ep158 | Super Relax Chest, Neck Massage #chest #massage #neckpain #neckmassage #relieve #relievestress #massagetherapy #treatment #massagetips #massagetechnique #massagegirl #barbershop ",post,2844.0,0.620151281,,29.060151281000003,"Ep158 | Super Relax Chest, Neck Massage #chest #massage #neckpain #neckmassage #relieve #relievestress #massagetherapy #treatment #massagetips #massagetechnique #massagegirl #barbershop "
299,7364773079303605510,Replying to @d_kat3asap sarap sa paa mag massage lalo na kapag pagod na pagod ka  #mothersdaygiftideas #footmassage #footmassager #portablefootmassager #relaxation #massagetherapy ,post,2862.0,0.403120637,,29.023120637,Replying to @d_kat3asap sarap sa paa mag massage lalo na kapag pagod na pagod ka  #mothersdaygiftideas #footmassage #footmassager #portablefootmassager #relaxation #massagetherapy 
225,7366882412560764177,Best pakai massage gun ni. Hilang lenguh2 dekat pinggang🤗 #massagegun  #massagegunviral  #massagegunmurah  #gunmassage  #gunmassageviral  #gunmassagemurah  #mesinurut  #mesinurutmurah  #mesinurutviral ,post,2853.0,0.463973969,,28.993973969000002,Best pakai massage gun ni. Hilang lenguh2 dekat pinggang🤗 #massagegun  #massagegunviral  #massagegunmurah  #gunmassage  #gunmassageviral  #gunmassagemurah  #mesinurut  #mesinurutmurah  #mesinurutviral 
340,7365242543048510763,#Lifestyle #mothersday #motherdaygiftideas #fatherdaygiftidea #TikTokShop #giftideas #footmassager #relax #motherappreciation #,post,2826.0,0.374150693,,28.634150693000002,#Lifestyle #mothersday #motherdaygiftideas #fatherdaygiftidea #TikTokShop #giftideas #footmassager #relax #motherappreciation #
39,7348517011535760682,Relax and Release Tension this amazing Neck and Back Massager! Say Goodbye to Aches and Pains. Limited in stock run to order#springsale #neckmassager #relief #relaxing #fyo #ordernow ,post,2763.0,0.648253202,,28.278253202,Relax and Release Tension this amazing Neck and Back Massager! Say Goodbye to Aches and Pains. Limited in stock run to order#springsale #neckmassager #relief #relaxing #fyo #ordernow 
394,7376600918856322311,Happiness depends upon ourselves 🍃😊🌻 #cheongsam #stockings #longlegs #panyhose #thailand #massageparlor #thaimassage  #放鬆解壓好去處 #泰國抓龍筋,post,2687.0,0.328265786,,27.198265786,Happiness depends upon ourselves 🍃😊🌻 #cheongsam #stockings #longlegs #panyhose #thailand #massageparlor #thaimassage  #放鬆解壓好去處 #泰國抓龍筋
127,7385773073598778667,Replying to @Hannah Smith it definitely helps with headaches!!!! #neckmassager #neckpain #migrane #headache #neckrelief #SelfCare!#selfcareroutine ,post,2640.0,0.568399191,,26.968399191000003,Replying to @Hannah Smith it definitely helps with headaches!!!! #neckmassager #neckpain #migrane #headache #neckrelief #SelfCare!#selfcareroutine 
176,7353793617011477802,"relaxing at home with this Foot ShiTsu Massager 😍 you should chevk guy , great product #massage#legmassagermachine #footmassager ",post,2577.0,0.517955959,,26.287955959,"relaxing at home with this Foot ShiTsu Massager 😍 you should chevk guy , great product #massage#legmassagermachine #footmassager "
196,7383337274903252256,"Heating Knee Massager, Vibration Massager with Digital Display Screen, Only £9#TikTokMadeMeBuylt #summersale #spotlight #viraltiktok #fypage #foryoupage @TT MEDIA ",post,2562.0,0.496105611,,26.116105611000002,"Heating Knee Massager, Vibration Massager with Digital Display Screen, Only £9#TikTokMadeMeBuylt #summersale #spotlight #viraltiktok #fypage #foryoupage @TT MEDIA "
159,7372730511250263338,Wasnt expecting that 🤣🤣🤣 but dang this is giving my massage therapist competition. Im glad my face is in the hole when i go there 😂.       @nekteck_official #massage #neckpain #neckmassager #backpain #nekteck #TikTokMadeMeBuyIt #tiktokshopmemorialday #bestscalpmassage #massageparlor ,post,2528.0,0.535918713,,25.815918713000002,Wasnt expecting that 🤣🤣🤣 but dang this is giving my massage therapist competition. Im glad my face is in the hole when i go there 😂.       @nekteck_official #massage #neckpain #neckmassager #backpain #nekteck #TikTokMadeMeBuyIt #tiktokshopmemorialday #bestscalpmassage #massageparlor 
43,7343310110262971691,"The best neck massager can be used in the car! I’ve been using this viral neck massager every morning for just 5 minutes after school drop off and it totally helps me relax. I always carry stress and tension mostly on my neck and shoulders, so I’m so glad I bought the electric neck massager.  #tensionrelief #neckmassager #neckandshouldermassage #stressreliever #relievepressure #relievestress #relievepain #momhackskids #momhack #momhacks ",post,2516.0,0.64144814,,25.80144814,"The best neck massager can be used in the car! I’ve been using this viral neck massager every morning for just 5 minutes after school drop off and it totally helps me relax. I always carry stress and tension mostly on my neck and shoulders, so I’m so glad I bought the electric neck massager.  #tensionrelief #neckmassager #neckandshouldermassage #stressreliever #relievepressure #relievestress #relievepain #momhackskids #momhack #momhacks "
75,7355386457416011041,Special offer on the anti-wrinkle face and neck massager #antiwrinkle #antiaging #massager #facemassager #neckmassager #TikTokShop #TikTokMadeMeBuyIt ,post,2497.0,0.614178,,25.584177999999998,Special offer on the anti-wrinkle face and neck massager #antiwrinkle #antiaging #massager #facemassager #neckmassager #TikTokShop #TikTokMadeMeBuyIt 
156,7381670349609651502,Replying to @lara 🪩🦋 my new fav thing to do is get home and use this😭 #neckmassage #neckmassager #necktension #shouldermassage #neckpain #shoulderpain ,post,2458.0,0.541217148,,25.121217148000003,Replying to @lara 🪩🦋 my new fav thing to do is get home and use this😭 #neckmassage #neckmassager #necktension #shouldermassage #neckpain #shoulderpain 
87,7346732219098008863,DO NOT BUY this #neck and #back #massager and heres why! #tech #neckmassager #backmasdager ,post,2400.0,0.605974078,,24.605974078,DO NOT BUY this #neck and #back #massager and heres why! #tech #neckmassager #backmasdager 
53,7381012502055767302,"Alat pijat refleksi leher, penghilang pening dan pusing, pelancar aliran darah #refleksileher #pusing #alatrefleksi #neckmassager ",post,2299.0,0.629027903,,23.619027903000003,"Alat pijat refleksi leher, penghilang pening dan pusing, pelancar aliran darah #refleksileher #pusing #alatrefleksi #neckmassager "
376,7351755867768786219,"Link in bio to shop or tap the product link on here! Finally a foot massager that gets your calves too! It also doubles as an ottoman! It’s pretty enough to leave out as a foot rest or ottoman when you’re not using it. Available in black too! #amazonhome #amazongadgets #footmassager #ottomans #leatherottoman #affordablehomedecor #affordablefinds  #amazonhome #homehacks #amazonfinds #bougieonabudget #amazonfind  #homedecor    Accent furniture, leather ottoman, living room inspo, Affordable home finds, affordable home decor, Amazon finds, amazon gadgets, organic modern home, home decor ",post,2320.0,0.346026093,,23.546026093,"Link in bio to shop or tap the product link on here! Finally a foot massager that gets your calves too! It also doubles as an ottoman! It’s pretty enough to leave out as a foot rest or ottoman when you’re not using it. Available in black too! #amazonhome #amazongadgets #footmassager #ottomans #leatherottoman #affordablehomedecor #affordablefinds  #amazonhome #homehacks #amazonfinds #bougieonabudget #amazonfind  #homedecor    Accent furniture, leather ottoman, living room inspo, Affordable home finds, affordable home decor, Amazon finds, amazon gadgets, organic modern home, home decor "
